Calculated At,Created,From,Municipality ID,Municipality Name,Parameter ID,QC Status,Time Resolution,To,Value
2021-02-24T15:06:13.573000,2023-05-22T17:59:57.591320+00:00,2020-06-14T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-15T00:00:00+02:00,0.0
2021-02-24T15:04:19.208000,2023-05-22T17:59:53.953794+00:00,2020-06-13T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-14T00:00:00+02:00,0.0
2021-02-24T15:02:16.071000,2023-05-22T17:59:50.151397+00:00,2020-06-12T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-13T00:00:00+02:00,0.7
2021-02-24T15:00:59.902000,2023-05-22T17:59:36.570294+00:00,2020-06-11T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-12T00:00:00+02:00,0.8
2021-02-24T14:58:00.710000,2023-05-22T17:59:32.642020+00:00,2020-06-10T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-11T00:00:00+02:00,0.0
2021-02-24T14:56:27.121000,2023-05-22T17:59:28.844588+00:00,2020-06-09T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-10T00:00:00+02:00,0.0
2021-02-24T14:54:16.676000,2023-05-22T17:59:15.836266+00:00,2020-06-08T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-09T00:00:00+02:00,0.0
2021-02-24T14:52:10.686000,2023-05-22T17:59:12.518627+00:00,2020-06-07T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-08T00:00:00+02:00,0.1
2021-02-24T14:50:13.276000,2023-05-22T17:59:08.691259+00:00,2020-06-06T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-07T00:00:00+02:00,7.2
2021-02-24T14:47:42.201000,2023-05-22T17:58:56.658924+00:00,2020-06-05T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-06T00:00:00+02:00,13.1
2021-02-24T14:46:15.988000,2023-05-22T17:58:52.727364+00:00,2020-06-04T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-05T00:00:00+02:00,0.7
2021-02-24T14:44:25.370000,2023-05-22T17:58:48.945939+00:00,2020-06-03T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-04T00:00:00+02:00,0.0
2021-02-24T14:43:00.353000,2023-05-22T17:58:36.331113+00:00,2020-06-02T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-03T00:00:00+02:00,0.0
2021-02-24T14:41:57.822000,2023-05-22T17:58:32.184383+00:00,2020-06-01T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-02T00:00:00+02:00,0.0
2021-02-24T14:40:10.401000,2023-05-22T17:58:26.924530+00:00,2020-05-31T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-06-01T00:00:00+02:00,0.0
2021-02-24T14:36:55.185000,2023-05-22T17:58:14.382056+00:00,2020-05-30T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-31T00:00:00+02:00,0.0
2021-02-24T14:34:43.021000,2023-05-22T17:58:10.499207+00:00,2020-05-29T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-30T00:00:00+02:00,0.0
2021-02-24T14:32:45.760000,2023-05-22T17:58:06.748520+00:00,2020-05-28T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-29T00:00:00+02:00,0.0
2021-02-24T14:30:40.762000,2023-05-22T17:57:54.805689+00:00,2020-05-27T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-28T00:00:00+02:00,0.0
2021-02-24T14:28:34.857000,2023-05-22T17:57:50.908487+00:00,2020-05-26T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-27T00:00:00+02:00,0.0
2021-02-24T14:27:04.594000,2023-05-22T17:57:46.985987+00:00,2020-05-25T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-26T00:00:00+02:00,1.0
2021-02-24T14:24:12.563000,2023-05-22T17:57:35.122875+00:00,2020-05-24T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-25T00:00:00+02:00,3.0
2021-02-24T14:22:23.916000,2023-05-22T17:57:31.399439+00:00,2020-05-23T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-24T00:00:00+02:00,4.3
2021-02-24T14:20:11.523000,2023-05-22T17:57:27.475106+00:00,2020-05-22T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-23T00:00:00+02:00,3.3
2021-02-24T14:16:49.107000,2023-05-22T17:57:15.468250+00:00,2020-05-21T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-22T00:00:00+02:00,0.0
2021-02-24T14:14:31.902000,2023-05-22T17:57:11.745122+00:00,2020-05-20T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-21T00:00:00+02:00,0.0
2021-02-24T14:13:38.412000,2023-05-22T17:57:07.942196+00:00,2020-05-19T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-20T00:00:00+02:00,0.6
2021-02-24T14:12:57.325000,2023-05-22T17:56:56.665346+00:00,2020-05-18T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-19T00:00:00+02:00,4.9
2021-02-24T14:12:18.103000,2023-05-22T17:56:52.772319+00:00,2020-05-17T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-18T00:00:00+02:00,1.0
2021-02-24T14:11:15.161000,2023-05-22T17:56:48.881672+00:00,2020-05-16T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-17T00:00:00+02:00,1.0
2021-02-24T14:08:29.705000,2023-05-22T17:56:36.792235+00:00,2020-05-15T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-16T00:00:00+02:00,1.2
2021-02-24T14:07:27.174000,2023-05-22T17:56:32.870315+00:00,2020-05-14T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-15T00:00:00+02:00,0.0
2021-02-24T14:05:47.062000,2023-05-22T17:56:29.014722+00:00,2020-05-13T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-14T00:00:00+02:00,0.0
2021-02-24T14:04:46.172000,2023-05-22T17:56:17.828131+00:00,2020-05-12T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-13T00:00:00+02:00,0.5
2021-02-24T14:03:43.708000,2023-05-22T17:56:14.082601+00:00,2020-05-11T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-12T00:00:00+02:00,0.0
2021-02-24T14:01:39.277000,2023-05-22T17:56:10.278624+00:00,2020-05-10T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-11T00:00:00+02:00,0.0
2021-02-24T13:59:32.757000,2023-05-22T17:55:58.594652+00:00,2020-05-09T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-10T00:00:00+02:00,0.0
2021-02-24T13:57:12.788000,2023-05-22T17:55:55.009400+00:00,2020-05-08T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-09T00:00:00+02:00,0.0
2021-02-24T13:53:34.841000,2023-05-22T17:55:51.362456+00:00,2020-05-07T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-08T00:00:00+02:00,0.0
2021-02-24T13:51:37.833000,2023-05-22T17:55:40.279698+00:00,2020-05-06T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-07T00:00:00+02:00,0.0
2021-02-24T13:49:39.314000,2023-05-22T17:55:36.412079+00:00,2020-05-05T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-06T00:00:00+02:00,0.4
2021-02-24T13:48:43.254000,2023-05-22T17:55:32.579026+00:00,2020-05-04T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-05T00:00:00+02:00,0.0
2021-02-24T13:47:22.810000,2023-05-22T17:55:20.254195+00:00,2020-05-03T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-04T00:00:00+02:00,0.1
2021-02-24T13:45:47,2023-05-22T17:55:16.509594+00:00,2020-05-02T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-03T00:00:00+02:00,4.9
2021-02-24T13:43:56.791000,2023-05-22T17:55:12.495516+00:00,2020-05-01T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-02T00:00:00+02:00,0.6
2021-02-24T13:42:10.561000,2023-05-22T17:54:57.718173+00:00,2020-04-30T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-05-01T00:00:00+02:00,10.8
2021-02-24T13:38:12.223000,2023-05-22T17:54:53.843666+00:00,2020-04-29T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-30T00:00:00+02:00,5.0
2021-02-24T13:36:02.202000,2023-05-22T17:54:50.073338+00:00,2020-04-28T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-29T00:00:00+02:00,0.2
2021-02-24T13:34:03.218000,2023-05-22T17:54:38.626632+00:00,2020-04-27T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-28T00:00:00+02:00,0.1
2021-02-24T13:31:56.214000,2023-05-22T17:54:34.634433+00:00,2020-04-26T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-27T00:00:00+02:00,0.0
2021-02-24T13:30:36.758000,2023-05-22T17:54:30.748234+00:00,2020-04-25T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-26T00:00:00+02:00,1.4
2021-02-24T13:29:45.961000,2023-05-22T17:54:16.198364+00:00,2020-04-24T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-25T00:00:00+02:00,1.2
2021-02-24T13:28:10.456000,2023-05-22T17:54:12.523288+00:00,2020-04-23T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-24T00:00:00+02:00,0.0
2021-02-24T13:27:21.336000,2023-05-22T17:54:08.677884+00:00,2020-04-22T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-23T00:00:00+02:00,0.0
2021-02-24T13:25:55.613000,2023-05-22T17:53:55.485277+00:00,2020-04-21T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-22T00:00:00+02:00,0.0
2021-02-24T13:22:29.740000,2023-05-22T17:53:51.862580+00:00,2020-04-20T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-21T00:00:00+02:00,0.0
2021-02-24T13:20:26.780000,2023-05-22T17:53:47.929025+00:00,2020-04-19T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-20T00:00:00+02:00,0.0
2021-02-24T13:18:31.297000,2023-05-22T17:53:35.547954+00:00,2020-04-18T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-19T00:00:00+02:00,0.0
2021-02-24T13:16:30.148000,2023-05-22T17:53:31.673726+00:00,2020-04-17T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-18T00:00:00+02:00,0.0
2021-02-24T13:14:19.118000,2023-05-22T17:53:27.844622+00:00,2020-04-16T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-17T00:00:00+02:00,0.0
2021-02-24T13:12:25.030000,2023-05-22T17:53:14.833188+00:00,2020-04-15T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-16T00:00:00+02:00,0.0
2021-02-24T13:10:17.732000,2023-05-22T17:53:11.452554+00:00,2020-04-14T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-15T00:00:00+02:00,0.0
2021-02-24T13:09:12.799000,2023-05-22T17:53:07.531245+00:00,2020-04-13T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-14T00:00:00+02:00,0.0
2021-02-24T13:07:54.419000,2023-05-22T17:52:55.546964+00:00,2020-04-12T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-13T00:00:00+02:00,0.2
2021-02-24T13:06:08.695000,2023-05-22T17:52:51.582869+00:00,2020-04-11T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-12T00:00:00+02:00,0.0
2021-02-24T13:02:34.692000,2023-05-22T17:52:47.594990+00:00,2020-04-10T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-11T00:00:00+02:00,0.0
2021-02-24T13:00:53.870000,2023-05-22T17:52:34.030242+00:00,2020-04-09T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-10T00:00:00+02:00,0.0
2021-02-24T12:59:08.070000,2023-05-22T17:52:30.342804+00:00,2020-04-08T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-09T00:00:00+02:00,0.0
2021-02-24T12:57:33.782000,2023-05-22T17:52:26.550650+00:00,2020-04-07T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-08T00:00:00+02:00,0.0
2021-02-24T12:55:42.829000,2023-05-22T17:52:14.413418+00:00,2020-04-06T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-07T00:00:00+02:00,0.0
2021-02-24T12:54:07.269000,2023-05-22T17:52:10.625551+00:00,2020-04-05T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-06T00:00:00+02:00,0.0
2021-02-24T12:52:11.924000,2023-05-22T17:52:06.899043+00:00,2020-04-04T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-05T00:00:00+02:00,0.0
2021-02-24T12:49:29.553000,2023-05-22T17:51:54.280100+00:00,2020-04-03T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-04T00:00:00+02:00,0.0
2021-02-24T12:47:57.104000,2023-05-22T17:51:50.472140+00:00,2020-04-02T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-03T00:00:00+02:00,1.2
2021-02-24T12:46:16.675000,2023-05-22T17:51:46.666516+00:00,2020-04-01T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-02T00:00:00+02:00,1.1
2021-02-24T12:44:42.126000,2023-05-22T17:51:30.487402+00:00,2020-03-31T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-04-01T00:00:00+02:00,0.0
2021-02-24T12:43:10.435000,2023-05-22T17:51:26.619106+00:00,2020-03-30T00:00:00.001000+02:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-31T00:00:00+02:00,0.0
2021-02-24T12:39:45.846000,2023-05-22T17:51:22.553708+00:00,2020-03-29T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-30T00:00:00+02:00,3.5
2021-02-24T12:37:46.669000,2023-05-22T17:51:10.970586+00:00,2020-03-28T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-29T00:00:00+01:00,0.0
2021-02-24T12:35:33.177000,2023-05-22T17:51:07.113629+00:00,2020-03-27T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-28T00:00:00+01:00,0.0
2021-02-24T12:33:32.490000,2023-05-22T17:51:03.407398+00:00,2020-03-26T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-27T00:00:00+01:00,0.0
2021-02-24T12:31:11.828000,2023-05-22T17:50:51.185671+00:00,2020-03-25T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-26T00:00:00+01:00,0.0
2021-02-24T12:28:48.651000,2023-05-22T17:50:47.440598+00:00,2020-03-24T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-25T00:00:00+01:00,0.0
2021-02-24T12:26:43.963000,2023-05-22T17:50:43.671444+00:00,2020-03-23T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-24T00:00:00+01:00,0.0
2021-02-24T12:24:32.862000,2023-05-22T17:50:31.850408+00:00,2020-03-22T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-23T00:00:00+01:00,0.0
2021-02-24T12:22:17.688000,2023-05-22T17:50:28.002407+00:00,2020-03-21T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-22T00:00:00+01:00,0.0
2021-02-24T12:18:31.494000,2023-05-22T17:50:24.121163+00:00,2020-03-20T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-21T00:00:00+01:00,0.1
2021-02-24T12:16:49.329000,2023-05-22T17:50:11.064969+00:00,2020-03-19T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-20T00:00:00+01:00,0.0
2021-02-24T12:15:52.177000,2023-05-22T17:50:07.323105+00:00,2020-03-18T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-19T00:00:00+01:00,0.2
2021-02-24T12:12:30.817000,2023-05-22T17:50:03.523289+00:00,2020-03-17T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-18T00:00:00+01:00,0.0
2021-02-24T12:11:20.684000,2023-05-22T17:49:51.838722+00:00,2020-03-16T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-17T00:00:00+01:00,0.7
2021-02-24T12:10:06.525000,2023-05-22T17:49:47.960252+00:00,2020-03-15T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-16T00:00:00+01:00,0.0
2021-02-24T12:06:27.883000,2023-05-22T17:49:44.206097+00:00,2020-03-14T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-15T00:00:00+01:00,0.0
2021-02-24T12:04:12.660000,2023-05-22T17:49:30.615547+00:00,2020-03-13T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-14T00:00:00+01:00,2.9
2021-02-24T12:00:10.990000,2023-05-22T17:49:26.896837+00:00,2020-03-12T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-13T00:00:00+01:00,1.5
2021-02-24T11:57:09.850000,2023-05-22T17:49:23.123025+00:00,2020-03-11T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-12T00:00:00+01:00,0.2
2021-02-24T11:54:34.166000,2023-05-22T17:49:10.744528+00:00,2020-03-10T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-11T00:00:00+01:00,3.9
2021-02-24T11:53:12.518000,2023-05-22T17:49:07.020302+00:00,2020-03-09T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-10T00:00:00+01:00,2.3
2021-02-24T11:49:13.375000,2023-05-22T17:49:03.344623+00:00,2020-03-08T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-09T00:00:00+01:00,0.0
2021-02-24T11:47:09.414000,2023-05-22T17:48:50.921300+00:00,2020-03-07T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-08T00:00:00+01:00,0.3
2021-02-24T11:43:46.993000,2023-05-22T17:48:47.171741+00:00,2020-03-06T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-07T00:00:00+01:00,0.1
2021-02-24T11:41:52.309000,2023-05-22T17:48:43.540012+00:00,2020-03-05T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-06T00:00:00+01:00,0.1
2021-02-24T11:40:09.396000,2023-05-22T17:48:30.465914+00:00,2020-03-04T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-05T00:00:00+01:00,0.0
2021-02-24T11:36:38.750000,2023-05-22T17:48:26.804900+00:00,2020-03-03T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-04T00:00:00+01:00,0.0
2021-05-26T15:03:36.706000,2023-05-22T17:48:23.134652+00:00,2020-03-02T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-03T00:00:00+01:00,0.0
2021-05-26T15:00:36.554000,2023-05-22T17:48:10.084407+00:00,2020-03-01T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-02T00:00:00+01:00,1.1
2021-02-24T11:27:14.278000,2023-05-22T17:48:05.418888+00:00,2020-02-29T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-03-01T00:00:00+01:00,4.8
2021-02-24T11:23:09.671000,2023-05-22T17:48:01.416407+00:00,2020-02-28T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-29T00:00:00+01:00,0.3
2021-02-24T11:20:11.971000,2023-05-22T17:47:47.393445+00:00,2020-02-27T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-28T00:00:00+01:00,1.3
2021-02-24T11:16:11.977000,2023-05-22T17:47:43.741472+00:00,2020-02-26T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-27T00:00:00+01:00,2.2
2021-02-24T11:12:11.559000,2023-05-22T17:47:39.757493+00:00,2020-02-25T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-26T00:00:00+01:00,10.3
2021-02-24T11:08:09.900000,2023-05-22T17:47:26.435470+00:00,2020-02-24T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-25T00:00:00+01:00,1.4
2021-02-24T11:03:52.767000,2023-05-22T17:47:22.287263+00:00,2020-02-23T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-24T00:00:00+01:00,2.1
2021-02-24T11:00:59.951000,2023-05-22T17:47:18.437227+00:00,2020-02-22T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-23T00:00:00+01:00,7.9
2021-02-24T10:56:12.618000,2023-05-22T17:47:06.443337+00:00,2020-02-21T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-22T00:00:00+01:00,1.8
2021-02-24T10:52:10.547000,2023-05-22T17:47:02.686291+00:00,2020-02-20T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-21T00:00:00+01:00,4.2
2021-02-24T10:48:10.064000,2023-05-22T17:46:58.967189+00:00,2020-02-19T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-20T00:00:00+01:00,5.5
2021-02-24T10:45:11.368000,2023-05-22T17:46:47.695984+00:00,2020-02-18T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-19T00:00:00+01:00,0.8
2021-02-24T10:42:09.227000,2023-05-22T17:46:43.591992+00:00,2020-02-17T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-18T00:00:00+01:00,0.9
2021-02-24T10:39:10.705000,2023-05-22T17:46:39.710763+00:00,2020-02-16T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-17T00:00:00+01:00,12.3
2021-02-24T10:35:18.200000,2023-05-22T17:46:27.346364+00:00,2020-02-15T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-16T00:00:00+01:00,1.0
2021-02-24T10:31:15.900000,2023-05-22T17:46:22.925914+00:00,2020-02-14T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-15T00:00:00+01:00,0.1
2021-02-24T10:27:07.656000,2023-05-22T17:46:18.566209+00:00,2020-02-13T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-14T00:00:00+01:00,1.9
2021-02-24T10:23:54.490000,2023-05-22T17:46:06.986058+00:00,2020-02-12T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-13T00:00:00+01:00,1.5
2021-02-24T10:21:12.462000,2023-05-22T17:46:03.254654+00:00,2020-02-11T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-12T00:00:00+01:00,6.0
2021-02-24T10:17:29.115000,2023-05-22T17:45:59.356776+00:00,2020-02-10T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-11T00:00:00+01:00,4.1
2021-02-24T10:15:13.231000,2023-05-22T17:45:45.975506+00:00,2020-02-09T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-10T00:00:00+01:00,9.8
2021-02-24T10:11:17.519000,2023-05-22T17:45:41.776212+00:00,2020-02-08T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-09T00:00:00+01:00,0.0
2021-02-24T10:09:12.416000,2023-05-22T17:45:37.746014+00:00,2020-02-07T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-08T00:00:00+01:00,0.2
2021-02-24T10:05:21.435000,2023-05-22T17:45:25.834858+00:00,2020-02-06T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-07T00:00:00+01:00,0.0
2021-02-24T10:04:16.462000,2023-05-22T17:45:21.661157+00:00,2020-02-05T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-06T00:00:00+01:00,0.0
2021-02-24T10:03:12.254000,2023-05-22T17:45:17.293835+00:00,2020-02-04T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-05T00:00:00+01:00,2.2
2021-02-24T09:59:14.178000,2023-05-22T17:45:04.386165+00:00,2020-02-03T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-04T00:00:00+01:00,1.7
2021-02-24T09:56:12.073000,2023-05-22T17:45:00.118795+00:00,2020-02-02T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-03T00:00:00+01:00,0.1
2021-02-24T09:53:10.807000,2023-05-22T17:44:56.180781+00:00,2020-02-01T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-02T00:00:00+01:00,1.2
2021-02-24T09:50:48.461000,2023-05-22T17:44:41.455101+00:00,2020-01-31T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-02-01T00:00:00+01:00,3.5
2021-02-24T09:50:10.581000,2023-05-22T17:44:37.453991+00:00,2020-01-30T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-01-31T00:00:00+01:00,6.8
2021-02-24T09:47:13.999000,2023-05-22T17:44:33.647754+00:00,2020-01-29T00:00:00.001000+01:00,0169,Høje-Taastrup,acc_precip,manual,day,2020-01-30T00:00:00+01:00,0.3
